depth;date;year;temp
17.5;09.12.1991;1991;5.7
20;09.12.1991;1991;5.8
22.5;09.12.1991;1991;5.8
25;09.12.1991;1991;5.6
27.5;09.12.1991;1991;5.3
30;09.12.1991;1991;5.2
0;06.01.1992;1992;3.8
1;06.01.1992;1992;3.8
2.5;06.01.1992;1992;3.8
5;06.01.1992;1992;3.8
7.5;06.01.1992;1992;3.8
10;06.01.1992;1992;3.9
12.5;06.01.1992;1992;3.9
15;06.01.1992;1992;3.9
17.5;06.01.1992;1992;3.9
20;06.01.1992;1992;3.9
22.5;06.01.1992;1992;3.9
25;06.01.1992;1992;4.1
27.5;06.01.1992;1992;4.1
30;06.01.1992;1992;4.3
0;24.02.1992;1992;2.3
1;24.02.1992;1992;2.5
2.5;24.02.1992;1992;2.8
5;24.02.1992;1992;2.9
7.5;24.02.1992;1992;3
10;24.02.1992;1992;3
12.5;24.02.1992;1992;3.1
15;24.02.1992;1992;3.1
17.5;24.02.1992;1992;3.1
20;24.02.1992;1992;3.1
22.5;24.02.1992;1992;3.2
25;24.02.1992;1992;3.4
27.5;24.02.1992;1992;3.4
30;24.02.1992;1992;3.5
0;30.03.1992;1992;5.1
1;30.03.1992;1992;5.1
2.5;30.03.1992;1992;4.9
5;30.03.1992;1992;4.5
7.5;30.03.1992;1992;4.5
10;30.03.1992;1992;4.5
12.5;30.03.1992;1992;4.4
15;30.03.1992;1992;4.4
17.5;30.03.1992;1992;4.4
20;30.03.1992;1992;4.4
22.5;30.03.1992;1992;4.4
25;30.03.1992;1992;4.3
27.5;30.03.1992;1992;4.3
30;30.03.1992;1992;4.3
0;24.04.1992;1992;9.3
1;24.04.1992;1992;9.2
2.5;24.04.1992;1992;9
5;24.04.1992;1992;7.7
7.5;24.04.1992;1992;7.1
10;24.04.1992;1992;6.9
12.5;24.04.1992;1992;6.8
15;24.04.1992;1992;6.7
17.5;24.04.1992;1992;6.6
20;24.04.1992;1992;6.1
22.5;24.04.1992;1992;5.8
25;24.04.1992;1992;5.7
27.5;24.04.1992;1992;5.5
30;24.04.1992;1992;5.3
0;15.05.1992;1992;17.6
1;15.05.1992;1992;17.3
2.5;15.05.1992;1992;15
5;15.05.1992;1992;12.9
7.5;15.05.1992;1992;9.8
10;15.05.1992;1992;7.7
12.5;15.05.1992;1992;7.2
15;15.05.1992;1992;6.8
17.5;15.05.1992;1992;6.4
20;15.05.1992;1992;6.3
22.5;15.05.1992;1992;6.2
25;15.05.1992;1992;6
27.5;15.05.1992;1992;5.9
30;15.05.1992;1992;5.7
0;25.05.1992;1992;19
1;25.05.1992;1992;19
2.5;25.05.1992;1992;18.9
5;25.05.1992;1992;14.9
7.5;25.05.1992;1992;10
10;25.05.1992;1992;8.4
12.5;25.05.1992;1992;7.3
15;25.05.1992;1992;6.7
17.5;25.05.1992;1992;6.5
20;25.05.1992;1992;6.3
22.5;25.05.1992;1992;6.1
25;25.05.1992;1992;6
27.5;25.05.1992;1992;5.8
30;25.05.1992;1992;5.6
0;22.06.1992;1992;19.8
1;22.06.1992;1992;19.8
2.5;22.06.1992;1992;19.6
5;22.06.1992;1992;18.9
7.5;22.06.1992;1992;13
10;22.06.1992;1992;8.1
12.5;22.06.1992;1992;7.3
15;22.06.1992;1992;6.9
17.5;22.06.1992;1992;6.5
20;22.06.1992;1992;6.4
22.5;22.06.1992;1992;6.2
25;22.06.1992;1992;6.1
27.5;22.06.1992;1992;6
30;22.06.1992;1992;5.8
0;20.07.1992;1992;24.1
1;20.07.1992;1992;23.7
2.5;20.07.1992;1992;23.2
5;20.07.1992;1992;19.5
7.5;20.07.1992;1992;12.1
10;20.07.1992;1992;8
12.5;20.07.1992;1992;6.9
15;20.07.1992;1992;6.4
17.5;20.07.1992;1992;6.1
20;20.07.1992;1992;5.9
22.5;20.07.1992;1992;5.7
25;20.07.1992;1992;5.6
27.5;20.07.1992;1992;5.5
30;20.07.1992;1992;5.3
0;17.08.1992;1992;22.3
1;17.08.1992;1992;22.3
2.5;17.08.1992;1992;22.2
5;17.08.1992;1992;21.7
7.5;17.08.1992;1992;13.8
10;17.08.1992;1992;8.9
12.5;17.08.1992;1992;7.3
15;17.08.1992;1992;6.7
17.5;17.08.1992;1992;6.3
20;17.08.1992;1992;6
22.5;17.08.1992;1992;5.9
25;17.08.1992;1992;5.7
27.5;17.08.1992;1992;5.6
30;17.08.1992;1992;5.4
0;14.09.1992;1992;18.1
1;14.09.1992;1992;18.1
2.5;14.09.1992;1992;18.1
5;14.09.1992;1992;18.1
7.5;14.09.1992;1992;16.3
10;14.09.1992;1992;9.9
12.5;14.09.1992;1992;7.8
15;14.09.1992;1992;6.8
17.5;14.09.1992;1992;6.3
20;14.09.1992;1992;6
22.5;14.09.1992;1992;5.8
25;14.09.1992;1992;5.7
27.5;14.09.1992;1992;5.6
30;14.09.1992;1992;5.4
0;12.10.1992;1992;14.8
1;12.10.1992;1992;14.8
2.5;12.10.1992;1992;14.8
5;12.10.1992;1992;14.8
7.5;12.10.1992;1992;14.8
10;12.10.1992;1992;9.6
12.5;12.10.1992;1992;7.6
15;12.10.1992;1992;6.7
17.5;12.10.1992;1992;6.3
20;12.10.1992;1992;6.1
22.5;12.10.1992;1992;5.8
25;12.10.1992;1992;5.7
27.5;12.10.1992;1992;5.6
30;12.10.1992;1992;5.5
0;09.11.1992;1992;8.9
1;09.11.1992;1992;8.9
2.5;09.11.1992;1992;8.9
5;09.11.1992;1992;8.9
7.5;09.11.1992;1992;8.9
10;09.11.1992;1992;8.9
12.5;09.11.1992;1992;8.8
15;09.11.1992;1992;6.9
17.5;09.11.1992;1992;6.4
20;09.11.1992;1992;6.2
22.5;09.11.1992;1992;6
25;09.11.1992;1992;7.8
27.5;09.11.1992;1992;5.6
30;09.11.1992;1992;5.5
0;07.12.1992;1992;6.7
1;07.12.1992;1992;6.7
2.5;07.12.1992;1992;6.7
5;07.12.1992;1992;6.7
7.5;07.12.1992;1992;6.7
10;07.12.1992;1992;6.7
12.5;07.12.1992;1992;6.7
15;07.12.1992;1992;6.7
17.5;07.12.1992;1992;6.7
20;07.12.1992;1992;6.7
22.5;07.12.1992;1992;6.3
25;07.12.1992;1992;6.1
27.5;07.12.1992;1992;5.6
30;07.12.1992;1992;5.6
0;01.02.1993;1993;3.5
1;01.02.1993;1993;3.5
2.5;01.02.1993;1993;3.5
5;01.02.1993;1993;3.5
7.5;01.02.1993;1993;3.5
10;01.02.1993;1993;3.5
12.5;01.02.1993;1993;3.5
15;01.02.1993;1993;3.5
17.5;01.02.1993;1993;3.5
20;01.02.1993;1993;3.5
22.5;01.02.1993;1993;3.5
25;01.02.1993;1993;3.5
27.5;01.02.1993;1993;3.5
30;01.02.1993;1993;3.5
0;01.03.1993;1993;2.7
1;01.03.1993;1993;2.7
2.5;01.03.1993;1993;2.7
5;01.03.1993;1993;2.7
7.5;01.03.1993;1993;2.7
10;01.03.1993;1993;2.7
12.5;01.03.1993;1993;2.7
15;01.03.1993;1993;2.7
17.5;01.03.1993;1993;2.7
20;01.03.1993;1993;2.7
22.5;01.03.1993;1993;2.7
25;01.03.1993;1993;2.7
27.5;01.03.1993;1993;2.7
30;01.03.1993;1993;2.7
0;29.03.1993;1993;4.6
1;29.03.1993;1993;4.6
2.5;29.03.1993;1993;4.6
5;29.03.1993;1993;4.5
7.5;29.03.1993;1993;4.5
10;29.03.1993;1993;4.3
12.5;29.03.1993;1993;3.9
15;29.03.1993;1993;3.5
17.5;29.03.1993;1993;3.1
20;29.03.1993;1993;3
22.5;29.03.1993;1993;3
25;29.03.1993;1993;3
27.5;29.03.1993;1993;3.1
30;29.03.1993;1993;3.1
0;28.04.1993;1993;14.3
1;28.04.1993;1993;14.3
2.5;28.04.1993;1993;14.1
5;28.04.1993;1993;9.8
7.5;28.04.1993;1993;7.9
10;28.04.1993;1993;6.3
12.5;28.04.1993;1993;5.7
15;28.04.1993;1993;5.3
17.5;28.04.1993;1993;5.1
20;28.04.1993;1993;4.7
22.5;28.04.1993;1993;4.5
25;28.04.1993;1993;4.4
27.5;28.04.1993;1993;4.3
30;28.04.1993;1993;4.2
0;24.05.1993;1993;18.6
1;24.05.1993;1993;18.5
2.5;24.05.1993;1993;18.2
5;24.05.1993;1993;15.2
7.5;24.05.1993;1993;9.3
10;24.05.1993;1993;6.8
12.5;24.05.1993;1993;5.8
15;24.05.1993;1993;5.3
17.5;24.05.1993;1993;4.9
20;24.05.1993;1993;4.7
22.5;24.05.1993;1993;4.6
25;24.05.1993;1993;4.5
27.5;24.05.1993;1993;4.5
30;24.05.1993;1993;4.4
0;21.06.1993;1993;21.2
1;21.06.1993;1993;21.2
2.5;21.06.1993;1993;20.8
5;21.06.1993;1993;18.7
7.5;21.06.1993;1993;11.6
10;21.06.1993;1993;7.8
12.5;21.06.1993;1993;6.3
15;21.06.1993;1993;5.8
17.5;21.06.1993;1993;5.4
20;21.06.1993;1993;5.2
22.5;21.06.1993;1993;5
25;21.06.1993;1993;4.9
27.5;21.06.1993;1993;4.7
30;21.06.1993;1993;4.7
0;19.07.1993;1993;20.3
1;19.07.1993;1993;20.2
2.5;19.07.1993;1993;19.3
5;19.07.1993;1993;17.7
7.5;19.07.1993;1993;13.6
10;19.07.1993;1993;9.2
12.5;19.07.1993;1993;7.4
15;19.07.1993;1993;6.6
17.5;19.07.1993;1993;5.6
20;19.07.1993;1993;5.4
22.5;19.07.1993;1993;5.3
25;19.07.1993;1993;5.1
27.5;19.07.1993;1993;4.9
30;19.07.1993;1993;4.8
0;16.08.1993;1993;23
1;16.08.1993;1993;23
2.5;16.08.1993;1993;21.7
5;16.08.1993;1993;17.8
7.5;16.08.1993;1993;14.2
10;16.08.1993;1993;9
12.5;16.08.1993;1993;7.6
15;16.08.1993;1993;6
17.5;16.08.1993;1993;5.8
20;16.08.1993;1993;5.5
22.5;16.08.1993;1993;5.2
25;16.08.1993;1993;5.2
27.5;16.08.1993;1993;5.1
30;16.08.1993;1993;5
0;13.09.1993;1993;17.3
1;13.09.1993;1993;17.3
2.5;13.09.1993;1993;17.2
5;13.09.1993;1993;17
7.5;13.09.1993;1993;14.7
10;13.09.1993;1993;10
12.5;13.09.1993;1993;7.7
15;13.09.1993;1993;6.3
17.5;13.09.1993;1993;5.8
20;13.09.1993;1993;5.5
22.5;13.09.1993;1993;5.4
25;13.09.1993;1993;5.3
27.5;13.09.1993;1993;5.2
30;13.09.1993;1993;5.1
0;04.10.1993;1993;14.4
1;04.10.1993;1993;14.4
2.5;04.10.1993;1993;14.4
5;04.10.1993;1993;14.4
7.5;04.10.1993;1993;14.1
10;04.10.1993;1993;9.4
12.5;04.10.1993;1993;7.5
15;04.10.1993;1993;6.6
17.5;04.10.1993;1993;6
20;04.10.1993;1993;5.6
22.5;04.10.1993;1993;5.4
25;04.10.1993;1993;5.2
27.5;04.10.1993;1993;5.1
30;04.10.1993;1993;5
0;15.11.1993;1993;8.4
1;15.11.1993;1993;8.5
2.5;15.11.1993;1993;8.5
5;15.11.1993;1993;8.5
7.5;15.11.1993;1993;8.5
10;15.11.1993;1993;8.5
12.5;15.11.1993;1993;7.7
15;15.11.1993;1993;6.6
17.5;15.11.1993;1993;6.1
20;15.11.1993;1993;5.8
22.5;15.11.1993;1993;5.6
25;15.11.1993;1993;5.4
27.5;15.11.1993;1993;5.2
30;15.11.1993;1993;5.1
0;06.12.1993;1993;5.1
1;06.12.1993;1993;5.1
2.5;06.12.1993;1993;5.1
5;06.12.1993;1993;5.1
7.5;06.12.1993;1993;5.1
10;06.12.1993;1993;5.1
12.5;06.12.1993;1993;5.1
15;06.12.1993;1993;5.1
17.5;06.12.1993;1993;5.1
20;06.12.1993;1993;5
22.5;06.12.1993;1993;5
25;06.12.1993;1993;4.9
27.5;06.12.1993;1993;5.2
30;06.12.1993;1993;5.2
0;03.01.1994;1994;4.5
1;03.01.1994;1994;4.4
2.5;03.01.1994;1994;4.4
5;03.01.1994;1994;4.4
7.5;03.01.1994;1994;4.4
10;03.01.1994;1994;4.4
12.5;03.01.1994;1994;4.4
15;03.01.1994;1994;4.4
17.5;03.01.1994;1994;4.4
20;03.01.1994;1994;4.4
22.5;03.01.1994;1994;4.4
25;03.01.1994;1994;4.4
27.5;03.01.1994;1994;4.4
30;03.01.1994;1994;4.4
0;31.01.1994;1994;3.8
1;31.01.1994;1994;3.8
2.5;31.01.1994;1994;3.8
5;31.01.1994;1994;3.8
7.5;31.01.1994;1994;3.8
10;31.01.1994;1994;3.8
12.5;31.01.1994;1994;3.8
15;31.01.1994;1994;3.8
17.5;31.01.1994;1994;3.8
20;31.01.1994;1994;3.8
22.5;31.01.1994;1994;3.8
25;31.01.1994;1994;3.8
27.5;31.01.1994;1994;3.9
30;31.01.1994;1994;4
0;28.02.1994;1994;3.5
1;28.02.1994;1994;3.4
2.5;28.02.1994;1994;3.4
5;28.02.1994;1994;3.5
7.5;28.02.1994;1994;3.5
10;28.02.1994;1994;3.5
12.5;28.02.1994;1994;3.5
15;28.02.1994;1994;3.5
17.5;28.02.1994;1994;3.5
20;28.02.1994;1994;3.5
22.5;28.02.1994;1994;3.5
25;28.02.1994;1994;3.6
27.5;28.02.1994;1994;3.6
30;28.02.1994;1994;3.6
0;28.03.1994;1994;7.3
1;28.03.1994;1994;7.1
2.5;28.03.1994;1994;6.9
5;28.03.1994;1994;6.4
7.5;28.03.1994;1994;6.2
10;28.03.1994;1994;6.1
12.5;28.03.1994;1994;6
15;28.03.1994;1994;5.9
17.5;28.03.1994;1994;5.8
20;28.03.1994;1994;5.7
22.5;28.03.1994;1994;5.3
25;28.03.1994;1994;5.2
27.5;28.03.1994;1994;5
30;28.03.1994;1994;4.9
0;25.04.1994;1994;12.3
1;25.04.1994;1994;12.3
2.5;25.04.1994;1994;8.6
5;25.04.1994;1994;7.1
7.5;25.04.1994;1994;6.9
10;25.04.1994;1994;6.8
12.5;25.04.1994;1994;6.7
15;25.04.1994;1994;6.7
17.5;25.04.1994;1994;6.5
20;25.04.1994;1994;6.4
22.5;25.04.1994;1994;6.2
25;25.04.1994;1994;5.8
27.5;25.04.1994;1994;5.5
30;25.04.1994;1994;5.3
0;25.05.1994;1994;15.9
1;25.05.1994;1994;15.9
2.5;25.05.1994;1994;15.8
5;25.05.1994;1994;13.7
7.5;25.05.1994;1994;10.2
10;25.05.1994;1994;8.6
12.5;25.05.1994;1994;7.4
15;25.05.1994;1994;7
17.5;25.05.1994;1994;6.8
20;25.05.1994;1994;6.5
22.5;25.05.1994;1994;6.4
25;25.05.1994;1994;6.1
27.5;25.05.1994;1994;6
30;25.05.1994;1994;5.8
0;20.06.1994;1994;20.7
1;20.06.1994;1994;20.7
2.5;20.06.1994;1994;19.1
5;20.06.1994;1994;15.4
7.5;20.06.1994;1994;9.4
10;20.06.1994;1994;8.1
12.5;20.06.1994;1994;7.1
15;20.06.1994;1994;6.8
17.5;20.06.1994;1994;6.5
20;20.06.1994;1994;6.3
22.5;20.06.1994;1994;6.2
25;20.06.1994;1994;6.1
27.5;20.06.1994;1994;6
30;20.06.1994;1994;5.9
0;11.07.1994;1994;23.3
1;11.07.1994;1994;23.3
2.5;11.07.1994;1994;23.3
5;11.07.1994;1994;19.5
7.5;11.07.1994;1994;13.5
10;11.07.1994;1994;9.7
12.5;11.07.1994;1994;8.4
15;11.07.1994;1994;7.5
17.5;11.07.1994;1994;7
20;11.07.1994;1994;6.9
22.5;11.07.1994;1994;6.8
25;11.07.1994;1994;6.5
27.5;11.07.1994;1994;6.3
30;11.07.1994;1994;6.1
0;15.08.1994;1994;23
1;15.08.1994;1994;23
2.5;15.08.1994;1994;22.7
5;15.08.1994;1994;22.5
7.5;15.08.1994;1994;14.7
10;15.08.1994;1994;10.3
12.5;15.08.1994;1994;8.6
15;15.08.1994;1994;7.9
17.5;15.08.1994;1994;7.4
20;15.08.1994;1994;7.1
22.5;15.08.1994;1994;6.7
25;15.08.1994;1994;6.6
27.5;15.08.1994;1994;6.5
30;15.08.1994;1994;6.3
0;19.09.1994;1994;16.5
1;19.09.1994;1994;16.5
2.5;19.09.1994;1994;16.5
5;19.09.1994;1994;16.4
7.5;19.09.1994;1994;16.4
10;19.09.1994;1994;10.6
12.5;19.09.1994;1994;8.6
15;19.09.1994;1994;7.7
17.5;19.09.1994;1994;7.3
20;19.09.1994;1994;7
22.5;19.09.1994;1994;6.8
25;19.09.1994;1994;6.6
27.5;19.09.1994;1994;6.4
30;19.09.1994;1994;6.2
0;10.10.1994;1994;14.1
1;10.10.1994;1994;14.1
2.5;10.10.1994;1994;14.1
5;10.10.1994;1994;14.1
7.5;10.10.1994;1994;14
10;10.10.1994;1994;10.4
12.5;10.10.1994;1994;8.3
15;10.10.1994;1994;7.5
17.5;10.10.1994;1994;7
20;10.10.1994;1994;7
22.5;10.10.1994;1994;6.8
25;10.10.1994;1994;6.6
27.5;10.10.1994;1994;6.5
30;10.10.1994;1994;6.3
0;09.11.1994;1994;11.3
1;09.11.1994;1994;11.3
2.5;09.11.1994;1994;11.3
5;09.11.1994;1994;11.3
7.5;09.11.1994;1994;11.3
10;09.11.1994;1994;11.3
12.5;09.11.1994;1994;8.7
15;09.11.1994;1994;7.6
17.5;09.11.1994;1994;7.3
20;09.11.1994;1994;7.1
22.5;09.11.1994;1994;6.8
25;09.11.1994;1994;6.6
27.5;09.11.1994;1994;6.5
30;09.11.1994;1994;6.3
0;05.12.1994;1994;8.9
1;05.12.1994;1994;8.9
2.5;05.12.1994;1994;8.9
5;05.12.1994;1994;8.9
7.5;05.12.1994;1994;8.9
10;05.12.1994;1994;8.9
12.5;05.12.1994;1994;8.9
15;05.12.1994;1994;7.7
17.5;05.12.1994;1994;7.4
20;05.12.1994;1994;7.1
22.5;05.12.1994;1994;7
25;05.12.1994;1994;6.7
27.5;05.12.1994;1994;6.5
30;05.12.1994;1994;6.3
0;06.02.1995;1995;4
1;06.02.1995;1995;4
2.5;06.02.1995;1995;4
5;06.02.1995;1995;4
7.5;06.02.1995;1995;4
10;06.02.1995;1995;4
12.5;06.02.1995;1995;4
15;06.02.1995;1995;4
17.5;06.02.1995;1995;4
20;06.02.1995;1995;4
22.5;06.02.1995;1995;4
25;06.02.1995;1995;4
27.5;06.02.1995;1995;4.2
30;06.02.1995;1995;4.3
0;06.03.1995;1995;4.6
1;06.03.1995;1995;4.6
2.5;06.03.1995;1995;4.6
5;06.03.1995;1995;4.6
7.5;06.03.1995;1995;4.6
10;06.03.1995;1995;4.6
12.5;06.03.1995;1995;4.6
15;06.03.1995;1995;4.6
17.5;06.03.1995;1995;4.6
20;06.03.1995;1995;4.6
22.5;06.03.1995;1995;4.6
25;06.03.1995;1995;4.8
27.5;06.03.1995;1995;4.9
30;06.03.1995;1995;4.9
0;03.04.1995;1995;6.1
1;03.04.1995;1995;6.1
2.5;03.04.1995;1995;5.7
5;03.04.1995;1995;5.5
7.5;03.04.1995;1995;5.5
10;03.04.1995;1995;5.5
12.5;03.04.1995;1995;5.5
15;03.04.1995;1995;5.5
17.5;03.04.1995;1995;5.5
20;03.04.1995;1995;5.5
22.5;03.04.1995;1995;5.5
25;03.04.1995;1995;5.5
27.5;03.04.1995;1995;5.4
30;03.04.1995;1995;5.4
0;02.05.1995;1995;12
1;02.05.1995;1995;11.9
2.5;02.05.1995;1995;11.9
5;02.05.1995;1995;10.3
7.5;02.05.1995;1995;7.6
10;02.05.1995;1995;6.4
12.5;02.05.1995;1995;6
15;02.05.1995;1995;5.8
17.5;02.05.1995;1995;5.7
20;02.05.1995;1995;5.7
22.5;02.05.1995;1995;5.6
25;02.05.1995;1995;5.6
27.5;02.05.1995;1995;5.6
30;02.05.1995;1995;5.6
0;30.05.1995;1995;18.1
1;30.05.1995;1995;17.9
2.5;30.05.1995;1995;17.6
5;30.05.1995;1995;14.1
7.5;30.05.1995;1995;10.7
10;30.05.1995;1995;8.1
12.5;30.05.1995;1995;6.8
15;30.05.1995;1995;6.4
17.5;30.05.1995;1995;6.1
20;30.05.1995;1995;5.9
22.5;30.05.1995;1995;5.8
25;30.05.1995;1995;5.7
27.5;30.05.1995;1995;5.7
30;30.05.1995;1995;5.6
0;26.06.1995;1995;18.4
1;26.06.1995;1995;17.9
2.5;26.06.1995;1995;17.7
5;26.06.1995;1995;15.4
7.5;26.06.1995;1995;12.2
10;26.06.1995;1995;10.2
12.5;26.06.1995;1995;7.8
15;26.06.1995;1995;6.7
17.5;26.06.1995;1995;6.3
20;26.06.1995;1995;6.2
22.5;26.06.1995;1995;6
25;26.06.1995;1995;5.9
27.5;26.06.1995;1995;5.8
30;26.06.1995;1995;5.8
0;26.07.1995;1995;24.5
1;26.07.1995;1995;24
2.5;26.07.1995;1995;23.4
5;26.07.1995;1995;18.6
7.5;26.07.1995;1995;12.7
10;26.07.1995;1995;9.5
12.5;26.07.1995;1995;7.9
15;26.07.1995;1995;7.1
17.5;26.07.1995;1995;6.6
20;26.07.1995;1995;6.4
22.5;26.07.1995;1995;6.2
25;26.07.1995;1995;6.1
27.5;26.07.1995;1995;6
30;26.07.1995;1995;6
0;21.08.1995;1995;22.3
1;21.08.1995;1995;22.3
2.5;21.08.1995;1995;22.2
5;21.08.1995;1995;21
7.5;21.08.1995;1995;13
10;21.08.1995;1995;9.2
12.5;21.08.1995;1995;7.9
15;21.08.1995;1995;7.1
17.5;21.08.1995;1995;6.8
20;21.08.1995;1995;6.5
22.5;21.08.1995;1995;6.4
25;21.08.1995;1995;6.2
27.5;21.08.1995;1995;6.1
30;21.08.1995;1995;6
0;18.09.1995;1995;16.7
1;18.09.1995;1995;16.7
2.5;18.09.1995;1995;16.6
5;18.09.1995;1995;16.2
7.5;18.09.1995;1995;15.4
10;18.09.1995;1995;10.2
12.5;18.09.1995;1995;8.1
15;18.09.1995;1995;7.2
17.5;18.09.1995;1995;6.9
20;18.09.1995;1995;6.6
22.5;18.09.1995;1995;6.5
25;18.09.1995;1995;6.3
27.5;18.09.1995;1995;6.2
30;18.09.1995;1995;6
0;16.10.1995;1995;16.7
1;16.10.1995;1995;16.7
2.5;16.10.1995;1995;16.7
5;16.10.1995;1995;15.3
7.5;16.10.1995;1995;14.4
10;16.10.1995;1995;11
12.5;16.10.1995;1995;8.1
15;16.10.1995;1995;7.3
17.5;16.10.1995;1995;6.9
20;16.10.1995;1995;6.7
22.5;16.10.1995;1995;6.5
25;16.10.1995;1995;6.4
27.5;16.10.1995;1995;6.3
30;16.10.1995;1995;6.2
0;13.11.1995;1995;10.5
1;13.11.1995;1995;10.5
2.5;13.11.1995;1995;10.5
5;13.11.1995;1995;10.5
7.5;13.11.1995;1995;10.5
10;13.11.1995;1995;10.5
12.5;13.11.1995;1995;8.1
15;13.11.1995;1995;7.4
17.5;13.11.1995;1995;7
20;13.11.1995;1995;6.8
22.5;13.11.1995;1995;6.6
25;13.11.1995;1995;6.5
27.5;13.11.1995;1995;6.3
30;13.11.1995;1995;6.2
0;13.12.1995;1995;6.1
1;13.12.1995;1995;6.2
2.5;13.12.1995;1995;6.2
5;13.12.1995;1995;6.2
7.5;13.12.1995;1995;6.2
10;13.12.1995;1995;6.2
12.5;13.12.1995;1995;6.2
15;13.12.1995;1995;6.2
17.5;13.12.1995;1995;6.2
20;13.12.1995;1995;6.2
22.5;13.12.1995;1995;6.2
25;13.12.1995;1995;6.2
27.5;13.12.1995;1995;6.3
30;13.12.1995;1995;6.3
0;10.01.1996;1996;4.4
1;10.01.1996;1996;4.4
2.5;10.01.1996;1996;4.4
5;10.01.1996;1996;4.4
7.5;10.01.1996;1996;4.4
10;10.01.1996;1996;4.4
20;10.01.1996;1996;4.4
25;10.01.1996;1996;4.4
27.5;10.01.1996;1996;4.4
30;10.01.1996;1996;4.6
0;05.02.1996;1996;2.6
1;05.02.1996;1996;2.6
2.5;05.02.1996;1996;2.7
5;05.02.1996;1996;2.7
7.5;05.02.1996;1996;2.7
10;05.02.1996;1996;2.8
20;05.02.1996;1996;2.9
25;05.02.1996;1996;3.4
27.5;05.02.1996;1996;3.5
30;05.02.1996;1996;3.9
0;04.03.1996;1996;2.7
1;04.03.1996;1996;2.7
2.5;04.03.1996;1996;2.7
5;04.03.1996;1996;2.7
7.5;04.03.1996;1996;2.8
10;04.03.1996;1996;2.8
12.5;04.03.1996;1996;2.8
15;04.03.1996;1996;2.8
17.5;04.03.1996;1996;2.8
20;04.03.1996;1996;2.8
22.5;04.03.1996;1996;2.8
25;04.03.1996;1996;2.9
27.5;04.03.1996;1996;3.1
30;04.03.1996;1996;3.2
0;01.04.1996;1996;4.4
1;01.04.1996;1996;4.4
2.5;01.04.1996;1996;4.4
5;01.04.1996;1996;4.4
7.5;01.04.1996;1996;4.3
10;01.04.1996;1996;4.3
12.5;01.04.1996;1996;4.3
15;01.04.1996;1996;4.3
17.5;01.04.1996;1996;4.2
20;01.04.1996;1996;4.2
22.5;01.04.1996;1996;4.2
25;01.04.1996;1996;4.1
27.5;01.04.1996;1996;4.1
30;01.04.1996;1996;4
0;29.04.1996;1996;14.1
1;29.04.1996;1996;14.2
2.5;29.04.1996;1996;13.2
5;29.04.1996;1996;8.1
7.5;29.04.1996;1996;5.9
10;29.04.1996;1996;5
12.5;29.04.1996;1996;4.7
15;29.04.1996;1996;4.6
17.5;29.04.1996;1996;4.4
20;29.04.1996;1996;4.4
22.5;29.04.1996;1996;4.4
25;29.04.1996;1996;4.4
27.5;29.04.1996;1996;4.3
30;29.04.1996;1996;4.4
0;29.05.1996;1996;15.2
1;29.05.1996;1996;14.9
2.5;29.05.1996;1996;14.8
5;29.05.1996;1996;14.2
7.5;29.05.1996;1996;10.2
10;29.05.1996;1996;7.1
12.5;29.05.1996;1996;5.9
15;29.05.1996;1996;5
17.5;29.05.1996;1996;4.7
20;29.05.1996;1996;4.6
22.5;29.05.1996;1996;4.5
25;29.05.1996;1996;4.4
27.5;29.05.1996;1996;4.4
30;29.05.1996;1996;4.4
0;24.06.1996;1996;19
1;24.06.1996;1996;19
2.5;24.06.1996;1996;18.9
5;24.06.1996;1996;18.9
7.5;24.06.1996;1996;12.6
10;24.06.1996;1996;8.4
12.5;24.06.1996;1996;6.2
15;24.06.1996;1996;5.5
17.5;24.06.1996;1996;5.2
20;24.06.1996;1996;5
22.5;24.06.1996;1996;4.8
25;24.06.1996;1996;4.6
27.5;24.06.1996;1996;4.6
30;24.06.1996;1996;4.5
0;22.07.1996;1996;22.4
1;22.07.1996;1996;21.7
2.5;22.07.1996;1996;20.9
5;22.07.1996;1996;17.5
7.5;22.07.1996;1996;12.9
10;22.07.1996;1996;8.5
12.5;22.07.1996;1996;6.7
15;22.07.1996;1996;5.6
17.5;22.07.1996;1996;5.3
20;22.07.1996;1996;5
22.5;22.07.1996;1996;4.9
25;22.07.1996;1996;4.8
27.5;22.07.1996;1996;4.7
30;22.07.1996;1996;4.7
0;19.08.1996;1996;21.1
1;19.08.1996;1996;21
2.5;19.08.1996;1996;20.9
5;19.08.1996;1996;20.9
7.5;19.08.1996;1996;15.3
10;19.08.1996;1996;8.8
12.5;19.08.1996;1996;6.8
15;19.08.1996;1996;5.9
17.5;19.08.1996;1996;5.6
20;19.08.1996;1996;5.5
22.5;19.08.1996;1996;5.2
25;19.08.1996;1996;5
27.5;19.08.1996;1996;4.9
30;19.08.1996;1996;4.8
0;23.09.1996;1996;14.9
1;23.09.1996;1996;14.9
2.5;23.09.1996;1996;14.9
5;23.09.1996;1996;14.9
7.5;23.09.1996;1996;14.9
10;23.09.1996;1996;9.7
12.5;23.09.1996;1996;7.2
15;23.09.1996;1996;6
17.5;23.09.1996;1996;5.5
20;23.09.1996;1996;5.2
22.5;23.09.1996;1996;5.1
25;23.09.1996;1996;5
27.5;23.09.1996;1996;4.9
30;23.09.1996;1996;4.9
0;21.10.1996;1996;12.1
